photon_loss,num_repeaters,fidelity,sem,rate,success_fraction
0.1,1,0.8002164226607257,0.003489046097635958,12.401109133703528,0.3491111111111111
0.1,4,0.5829597197898424,0.005859550737990408,8.68342818815024,0.19033333333333333
0.1,8,0.43140508221225704,0.007467370305561388,3.8117162229046255,0.07433333333333333
0.2,1,0.7976779543883897,0.0052789772309775685,5.582980376909202,0.16077777777777777
0.2,4,0.5757866379310346,0.008729346230891792,4.777622825634271,0.10311111111111111
0.2,8,0.4378999999999999,0.00906047443012829,2.318126338817081,0.044444444444444446
0.3,1,0.7912302284710018,0.009287252973689725,2.215737717002281,0.06322222222222222
0.3,4,0.5770416666666667,0.012049266240512075,2.517654267213716,0.05333333333333334
0.3,8,0.41713567839195975,0.01492366864576809,1.1751077745618825,0.022111111111111113
