,num_repeaters,distance,fidelity,sem,rate,mean_retries,num_success
0,1,20,0.8236392914653784,0.0014078849191468945,20.468453350598484,38.31884057971015,621
1,1,50,0.7915277777777777,0.005744908197645489,4.992337830391579,42.02777777777778,216
2,1,80,0.7485454545454547,0.02012144177393525,1.0198887012149473,46.03703703703704,55
3,2,20,0.7319254658385093,0.0036192008382872937,16.908542057751607,36.6583850931677,483
4,2,50,0.686063829787234,0.008930535700765912,5.108418541290361,39.64705882352941,188
5,2,80,0.6276543209876544,0.021335007638770012,1.8501009389947196,37.857142857142854,81
6,3,20,0.6733854166666666,0.0030167569038951282,13.466493162241242,36.005208333333336,384
7,3,50,0.634972972972973,0.008375978092685565,5.290565611563396,37.51912568306011,185
8,3,80,0.5994871794871794,0.014493404147199625,1.9289180588560597,39.324675324675326,78
9,4,20,0.613186119873817,0.0035897036201073705,11.48549601056548,35.462025316455694,317
10,4,50,0.5815789473684211,0.008620773614167947,4.690342579999148,38.093333333333334,152
11,4,80,0.5435849056603773,0.018322773135148036,1.45028715275166,39.86538461538461,53
12,5,20,0.5743253968253968,0.0031272034862939767,9.191428458011359,34.19047619047619,252
13,5,50,0.5488235294117647,0.0076062981127297345,3.7383601180441053,38.44915254237288,119
14,5,80,0.49944444444444436,0.0186376710567628,1.5336123087725848,37.183673469387756,54
15,6,20,0.5184736842105263,0.0047235424609915425,7.075984660573691,35.074074074074076,190
16,6,50,0.48893617021276603,0.010555920361340228,3.127025389760779,36.28260869565217,94
17,6,80,0.4757142857142857,0.016826232333422543,1.2649350972990485,35.8,42
18,7,20,0.48875776397515525,0.004739222573608979,5.976397281510429,34.625,161
19,7,50,0.4630555555555556,0.010295272667825579,2.4242180468730252,35.774647887323944,72
20,7,80,0.4284615384615384,0.016888118561309916,1.1989938596911258,37.13513513513514,39
21,8,20,0.4487096774193549,0.005420746088035518,4.745230195910084,34.67741935483871,124
22,8,50,0.4266666666666667,0.010497138666347479,2.83315685871972,34.6,81
23,8,80,0.4404166666666667,0.014675595686417131,0.7689320112132225,35.78260869565217,24
