,num_repeaters,distance,fidelity,sem,rate,mean_retries,num_success
0,1,20,0.8253807106598985,0.0014273687187908014,19.40143057646579,38.59052453468697,591
1,1,50,0.7959504132231405,0.005335319157015413,5.548074618222047,42.264462809917354,242
2,1,80,0.7650943396226416,0.017215132582561053,0.9729897494795571,43.43396226415094,53
3,2,20,0.733704414587332,0.0031128571101219486,18.229078071315875,36.1,521
4,2,50,0.6969911504424778,0.007855261337280057,6.152487259694901,39.15111111111111,226
5,2,80,0.6493939393939393,0.021476080585946966,1.5102957893708315,42.68852459016394,66
6,3,20,0.6787591240875912,0.0026719390021014994,14.357463488758587,35.14355231143552,411
7,3,50,0.6397883597883598,0.007923693006587346,5.385282628420826,37.45161290322581,189
8,3,80,0.6274242424242424,0.014513403715343582,1.6358552504063104,36.07692307692308,66
9,4,20,0.6082084690553747,0.004206387123511463,11.10325926229729,36.01633986928105,307
10,4,50,0.5748684210526316,0.009614462430598282,4.675803401846927,39.16216216216216,152
11,4,80,0.5066037735849056,0.023469542785388018,1.4482895591002152,39.55102040816327,53
12,5,20,0.5627004219409283,0.004490940349090486,8.623682473244799,35.80168776371308,237
13,5,50,0.5509599999999999,0.00664628415872126,3.9539123228321924,37.744,125
14,5,80,0.5378181818181819,0.011905105482616205,1.5538936803907446,39.345454545454544,55
15,6,20,0.5201951219512195,0.004333245397659633,7.589030386050856,35.86829268292683,205
16,6,50,0.5020618556701031,0.00857329723393158,3.2241855589164548,35.78350515463917,97
17,6,80,0.451388888888889,0.02066026288608921,1.080910106235547,39.411764705882355,36
18,7,20,0.4891566265060242,0.00436007273821119,6.175940452028619,34.18072289156626,166
19,7,50,0.47837837837837843,0.008417123133955616,2.4846996826124546,37.10958904109589,74
20,7,80,0.4447058823529412,0.014529370818629943,1.0490398273447055,36.029411764705884,34
21,8,20,0.45059210526315785,0.0047411405746047765,5.764309409849777,36.13157894736842,152
22,8,50,0.43646341463414623,0.008318529115001328,2.84268193439556,36.50617283950617,82
23,8,80,0.4122857142857143,0.0165267305391614,1.1271225892092036,36.24242424242424,35
