,num_repeaters,distance,fidelity,sem,rate,mean_retries,num_success
0,1,20,0.8263666666666666,0.0013261849707442046,19.982455237780755,36.968333333333334,600
1,1,50,0.8005286343612336,0.00454679946236643,5.248799619614637,40.65638766519824,227
2,1,80,0.7404411764705882,0.018536492183461865,1.2484112131413956,41.85294117647059,68
3,2,20,0.7364669421487602,0.0028771849624375625,17.020827455804184,35.68388429752066,484
4,2,50,0.7069955156950671,0.0067951239286314835,6.073189669989046,39.4054054054054,223
5,2,80,0.659718309859155,0.017370804894660943,1.6204709946875304,42.714285714285715,71
6,3,20,0.6794225721784777,0.0027666388430717496,13.387737149894924,34.25721784776903,381
7,3,50,0.6495348837209303,0.007580381538272206,4.948241617438208,38.71345029239766,172
8,3,80,0.6100000000000001,0.016840493865884185,1.7533193081782306,42.27536231884058,71
9,4,20,0.6124358974358974,0.0041905894473122434,11.291987804436033,35.22258064516129,312
10,4,50,0.5854014598540146,0.0080222386427444,4.214034633182051,39.463235294117645,137
11,4,80,0.5211320754716982,0.021425787079098427,1.4514579470595224,42.36,53
12,5,20,0.5749565217391305,0.00352806245620234,8.356294447367745,34.356521739130436,230
13,5,50,0.5414782608695653,0.008098341967661927,3.6620559696929837,35.51304347826087,115
14,5,80,0.5245098039215687,0.01543875217119338,1.4641937869091988,38.08,51
15,6,20,0.5166831683168317,0.0045248136438348725,7.562704406622291,35.554455445544555,202
16,6,50,0.49862385321100927,0.008789622609215427,3.582223385466761,36.632075471698116,109
17,6,80,0.47250000000000003,0.017080149702819285,1.2020868003611644,39.5,40
18,7,20,0.48859649122807025,0.004527684033254608,6.39446369576892,34.54705882352941,171
19,7,50,0.46518072289156626,0.007958499184391156,2.798982278662073,37.24390243902439,83
20,7,80,0.4506521739130436,0.014470674192888977,1.4029794067175223,37.45454545454545,46
21,8,20,0.4527272727272727,0.006034238133693565,5.072713450979252,35.15909090909091,132
22,8,50,0.42253968253968244,0.011071791374433869,2.2006317243267888,38.333333333333336,63
23,8,80,0.3938888888888889,0.01681163855998889,1.1506282138841268,36.23529411764706,36
