,num_repeaters,distance,fidelity,sem,rate,mean_retries,num_success
0,1,20,0.8240066777963272,0.0013338757276853267,19.850184954263973,37.889816360601,599
1,1,50,0.7983127572016461,0.005150867787469186,5.623827197703149,39.88477366255144,243
2,1,80,0.7723809523809525,0.013431308029904483,1.5404119369601839,43.493975903614455,84
3,2,20,0.7328187919463086,0.0035929017760171146,15.730469052263123,36.58071748878924,447
4,2,50,0.6929223744292238,0.00801092788008003,5.984544354008517,40.276497695852534,219
5,2,80,0.6213043478260868,0.022442573573823007,1.5647182787100884,38.73134328358209,69
6,3,20,0.6792307692307692,0.00249461273182436,13.633107182807022,35.65128205128205,390
7,3,50,0.6352910052910052,0.007976639677193753,5.437410393310774,36.75,189
8,3,80,0.6354545454545455,0.01480881399894283,1.9080619433229244,38.54666666666667,77
9,4,20,0.6042592592592592,0.004440827076455836,11.78167380276105,34.767080745341616,324
10,4,50,0.5894666666666668,0.008015712054640243,4.6224107508399,37.04697986577181,150
11,4,80,0.5311940298507463,0.01732499738537606,1.8462477907027357,36.859375,67
12,5,20,0.5713524590163933,0.003962600020751468,8.819785308712941,34.674897119341566,244
13,5,50,0.5462608695652174,0.007176849138480975,3.642746909602146,35.18260869565217,115
14,5,80,0.5098529411764706,0.015764956314288207,1.9276571986728814,38.30769230769231,68
15,6,20,0.5246192893401016,0.004235804476893656,7.377493733984829,34.316326530612244,197
16,6,50,0.47905660377358494,0.010108074095190264,3.52487477526087,36.92307692307692,106
17,6,80,0.4583673469387755,0.017724897654761877,1.4780694695927745,37.97826086956522,49
18,7,20,0.49410714285714297,0.004336805755242196,6.277587096458974,34.61077844311377,168
19,7,50,0.46617647058823536,0.007117255523843575,3.423593117806262,35.44117647058823,102
20,7,80,0.4371428571428571,0.019210436391684987,0.869986836788449,36.7037037037037,28
21,8,20,0.4474482758620689,0.004727502214240323,5.534174816557684,34.827586206896555,145
22,8,50,0.42460000000000003,0.011307724335353554,1.7524458792213622,36.55102040816327,50
23,8,80,0.4361764705882352,0.013536596613125278,1.0924669916812246,32.73529411764706,34
